temperature,precipitation,wind_speed,delay_hours,risk_score,risk_level
21.3,3.2,33.3,1.16,0.455,medium
37.4,3.6,18.3,0.78,0.412,medium
2.8,11.3,3.0,0.66,0.273,low
16.2,12.7,41.5,1.88,0.682,medium
-0.9,14.8,8.5,1.0,0.369,medium
23.2,3.6,18.6,0.74,0.348,medium
19.8,19.2,30.0,1.86,0.725,high
13.3,12.8,24.1,1.36,0.525,medium
18.5,16.9,9.9,1.14,0.507,medium
35.3,10.8,7.0,0.76,0.442,medium
3.8,8.3,6.2,0.6,0.247,low
-4.0,19.5,43.2,2.27,0.736,high
33.8,11.6,1.6,0.63,0.404,medium
21.0,17.3,48.9,2.33,0.853,high
35.1,19.1,9.9,1.25,0.622,medium
21.9,13.5,5.5,0.84,0.42,medium
31.5,11.0,28.8,1.41,0.611,medium
14.3,0.1,4.0,0.12,0.119,low
28.7,0.8,30.1,0.94,0.415,medium
36.1,4.0,42.5,1.5,0.616,medium
20.7,3.7,2.4,0.26,0.203,low
3.1,5.1,40.0,1.46,0.467,medium
7.1,6.1,19.7,0.9,0.333,medium
3.9,7.2,8.0,0.6,0.241,low
6.1,8.4,8.8,0.68,0.28,low
8.8,2.0,45.9,1.48,0.483,medium
20.0,0.8,5.5,0.2,0.17,low
21.5,13.5,43.3,1.97,0.736,high
14.2,10.7,27.2,1.35,0.515,medium
22.7,8.9,2.0,0.51,0.307,medium
-1.3,12.7,23.2,1.33,0.451,medium
-1.0,16.6,40.9,2.06,0.675,medium
2.7,8.6,36.3,1.52,0.501,medium
18.3,12.8,24.4,1.37,0.55,medium
4.6,19.1,43.0,2.24,0.765,high
7.7,16.8,6.0,1.02,0.424,medium
13.0,8.5,45.5,1.79,0.622,medium
31.5,12.9,42.3,1.91,0.761,high
-4.4,3.5,35.4,1.24,0.365,medium
24.2,11.2,40.9,1.79,0.685,medium
25.1,19.6,27.2,1.8,0.733,high
30.9,10.4,33.8,1.53,0.639,medium
37.0,18.6,28.0,1.81,0.777,high
-4.1,8.1,17.8,0.94,0.305,medium
1.9,20.0,28.4,1.85,0.647,medium
34.9,11.6,12.9,0.97,0.504,medium
15.6,0.8,22.0,0.7,0.289,low
20.4,11.7,14.0,1.0,0.45,medium
24.8,5.5,6.1,0.46,0.286,low
25.6,0.6,16.1,0.51,0.28,low
36.9,16.4,42.6,2.14,0.857,high
39.9,5.5,19.1,0.95,0.471,medium
27.4,15.9,37.4,1.92,0.759,high
7.9,5.8,8.8,0.55,0.239,low
34.6,3.9,21.2,0.83,0.426,medium
-2.8,19.5,5.7,1.15,0.426,medium
5.4,7.2,6.9,0.57,0.239,low
35.4,12.0,30.9,1.54,0.666,medium
6.5,12.2,30.4,1.52,0.536,medium
4.9,11.2,10.7,0.88,0.344,medium
1.2,18.3,23.7,1.63,0.573,medium
33.7,13.5,43.2,1.97,0.79,high
17.5,8.1,8.7,0.67,0.325,medium
25.4,17.2,1.0,0.89,0.468,medium
5.8,3.6,32.6,1.16,0.388,medium
29.1,10.9,2.7,0.63,0.379,medium
29.2,19.0,49.0,2.42,0.923,high
9.1,12.5,30.5,1.54,0.554,medium
13.5,16.3,23.5,1.52,0.587,medium
4.4,13.1,21.5,1.3,0.469,medium
38.9,16.8,28.7,1.78,0.76,high
24.1,18.9,4.5,1.08,0.524,medium
37.1,5.5,46.5,1.71,0.684,medium
8.7,3.4,31.3,1.11,0.386,medium
30.2,9.7,9.2,0.76,0.416,medium
29.5,14.0,28.1,1.54,0.653,medium
26.1,4.5,6.7,0.43,0.278,low
38.5,0.1,0.9,0.1,0.206,low
12.7,6.9,31.5,1.29,0.472,medium
0.9,19.4,32.4,1.94,0.665,medium
25.2,13.9,29.2,1.57,0.642,medium
27.8,8.0,9.2,0.68,0.373,medium
20.9,3.9,30.2,1.1,0.441,medium
4.3,7.1,2.8,0.44,0.198,low
17.7,3.4,30.5,1.08,0.419,medium
9.0,2.1,27.7,0.94,0.333,medium
14.2,18.1,32.8,1.89,0.703,high
24.0,20.0,44.8,2.34,0.883,high
28.5,3.3,42.5,1.44,0.567,medium
5.5,1.1,49.0,1.52,0.477,medium
13.2,6.6,48.8,1.79,0.614,medium
7.1,9.2,38.6,1.62,0.551,medium
3.9,4.1,47.8,1.64,0.517,medium
30.3,6.0,43.4,1.6,0.633,medium
35.9,4.0,36.4,1.31,0.563,medium
11.7,15.5,3.8,0.89,0.399,medium
28.8,14.3,2.5,0.79,0.441,medium
35.4,12.7,41.9,1.9,0.772,high
33.1,7.7,24.5,1.12,0.519,medium
3.2,18.2,40.7,2.13,0.722,high
38.0,19.4,15.6,1.5,0.694,medium
12.0,3.5,19.9,0.77,0.307,medium
10.3,4.5,35.0,1.28,0.446,medium
-2.2,10.5,45.8,1.9,0.595,medium
16.9,1.8,4.4,0.22,0.166,low
-0.1,8.7,43.1,1.73,0.547,medium
6.2,11.6,39.7,1.77,0.602,medium
9.3,10.4,15.8,0.99,0.391,medium
31.4,6.6,17.8,0.86,0.434,medium
34.4,10.8,2.3,0.61,0.397,medium
8.6,19.2,0.8,0.98,0.43,medium
33.6,4.1,23.9,0.92,0.448,medium
33.6,13.1,4.8,0.8,0.459,medium
29.4,0.9,9.7,0.34,0.249,low
1.6,1.3,42.3,1.33,0.407,medium
26.1,11.0,28.6,1.41,0.586,medium
37.5,2.1,31.7,1.11,0.497,medium
25.7,0.4,9.4,0.3,0.221,low
9.9,3.4,41.4,1.41,0.476,medium
17.5,11.3,43.4,1.87,0.678,medium
24.1,14.1,26.2,1.49,0.615,medium
18.0,4.0,45.6,1.57,0.56,medium
0.4,13.4,42.2,1.94,0.632,medium
9.0,3.6,36.6,1.28,0.436,medium
31.1,12.3,36.7,1.72,0.701,high
33.8,8.2,5.3,0.57,0.371,medium
1.2,13.1,13.5,1.06,0.388,medium
37.9,19.9,3.3,1.15,0.599,medium
9.8,18.8,0.4,0.95,0.424,medium
24.8,0.1,7.9,0.24,0.198,low
28.8,17.7,44.0,2.2,0.854,high
31.5,1.3,12.0,0.42,0.285,low
37.6,19.1,48.5,2.46,0.962,high
9.1,5.6,29.9,1.18,0.418,medium
33.6,7.6,11.9,0.74,0.414,medium
0.9,1.8,24.9,0.84,0.268,low
26.7,2.2,11.0,0.44,0.273,low
28.4,14.5,49.2,2.2,0.835,high
25.5,18.9,42.4,2.22,0.849,high
6.4,12.2,1.3,0.65,0.291,low
34.3,14.3,47.4,2.14,0.843,high
2.6,15.2,36.1,1.84,0.624,medium
-2.6,5.3,4.1,0.39,0.144,low
27.3,0.9,33.5,1.05,0.44,medium
16.4,0.0,32.3,0.97,0.364,medium
33.2,7.0,10.9,0.68,0.392,medium
12.3,4.8,37.9,1.38,0.485,medium
2.6,1.2,4.4,0.19,0.091,low
32.6,3.6,24.5,0.92,0.44,medium
19.7,2.5,0.5,0.14,0.159,low
3.5,18.3,48.4,2.37,0.791,high
27.4,2.8,37.6,1.27,0.511,medium
18.0,10.8,7.9,0.78,0.372,medium
22.2,11.9,17.1,1.11,0.489,medium
15.7,10.9,8.0,0.78,0.364,medium
32.3,2.0,38.3,1.25,0.524,medium
32.3,6.4,2.9,0.41,0.31,medium
26.9,1.0,42.0,1.31,0.512,medium
-0.3,7.9,47.1,1.81,0.565,medium
32.7,3.8,33.8,1.2,0.521,medium
25.2,11.2,10.6,0.88,0.434,medium
26.4,13.9,18.0,1.24,0.553,medium
11.3,10.6,23.9,1.25,0.473,medium
34.6,8.7,30.2,1.34,0.593,medium
27.6,7.7,33.4,1.39,0.57,medium
0.1,16.8,27.7,1.67,0.573,medium
13.4,4.4,17.6,0.75,0.311,medium
34.9,14.7,44.5,2.07,0.829,high
-2.9,15.1,4.1,0.88,0.329,medium
38.3,8.4,23.3,1.18,0.551,medium
25.6,5.9,38.8,1.46,0.572,medium
23.4,9.4,3.0,0.56,0.328,medium
7.2,1.9,35.3,1.15,0.384,medium
6.2,0.9,41.0,1.27,0.409,medium
37.4,2.2,33.0,1.15,0.509,medium
8.4,3.7,0.6,0.2,0.132,low
29.9,10.1,9.0,0.78,0.421,medium
12.7,17.0,17.1,1.36,0.543,medium
1.3,4.7,11.7,0.59,0.214,low
-4.5,18.7,48.1,2.38,0.76,high
19.5,19.1,32.6,1.93,0.744,high
38.9,19.2,14.8,1.48,0.688,medium
11.6,16.8,46.5,2.24,0.782,high
11.1,7.3,37.0,1.48,0.52,medium
10.5,1.5,14.2,0.5,0.214,low
18.4,11.4,18.9,1.14,0.478,medium
14.8,11.2,10.0,0.86,0.383,medium
34.6,17.0,48.6,2.31,0.906,high
17.7,19.9,25.9,1.77,0.695,medium
17.8,10.2,44.8,1.85,0.669,medium
1.2,6.9,17.3,0.86,0.302,medium
39.2,3.7,43.0,1.56,0.633,medium
6.2,0.1,2.7,0.09,0.072,low
-1.7,10.2,49.1,1.98,0.619,medium
24.8,11.1,45.6,1.92,0.724,high
21.8,16.5,18.2,1.37,0.583,medium
13.7,10.1,38.7,1.67,0.599,medium
14.0,18.3,37.6,2.04,0.746,high
30.3,12.6,45.1,1.98,0.773,high
3.8,16.8,15.4,1.3,0.486,medium
31.9,3.0,23.3,0.85,0.415,medium
24.2,17.1,43.2,2.15,0.816,high
13.9,13.5,38.9,1.84,0.665,medium
15.6,3.4,19.7,0.76,0.319,medium
6.5,3.8,42.3,1.46,0.477,medium
28.8,18.5,2.3,0.99,0.519,medium
18.1,0.6,39.1,1.2,0.44,medium
9.4,9.3,10.3,0.77,0.325,medium
21.8,6.3,14.3,0.74,0.356,medium
39.8,13.3,24.7,1.5,0.665,medium
14.6,16.8,22.5,1.52,0.594,medium
36.4,7.2,26.0,1.17,0.54,medium
10.5,8.5,27.2,1.24,0.457,medium
-2.5,19.6,16.6,1.48,0.521,medium
4.2,15.7,8.8,1.05,0.411,medium
13.8,17.9,38.4,2.05,0.745,high
4.9,8.8,20.0,1.04,0.377,medium
-5.0,4.7,25.3,0.99,0.299,low
36.2,8.2,32.2,1.4,0.609,medium
33.0,14.3,45.5,2.08,0.821,high
28.4,2.2,35.4,1.17,0.485,medium
2.6,5.4,2.3,0.34,0.153,low
0.4,0.9,41.9,1.3,0.391,medium
-2.0,8.6,49.5,1.91,0.59,medium
27.6,16.5,23.6,1.53,0.654,medium
36.8,0.5,48.5,1.52,0.604,medium
14.4,13.5,27.4,1.5,0.571,medium
0.4,18.6,23.0,1.62,0.569,medium
18.1,4.7,16.6,0.73,0.329,medium
10.7,13.9,32.9,1.68,0.608,medium
11.9,19.5,11.5,1.32,0.54,medium
23.0,19.2,5.2,1.12,0.531,medium
27.3,4.7,1.4,0.28,0.243,low
-0.0,2.0,14.6,0.54,0.181,low
-3.4,3.0,19.8,0.74,0.228,low
39.7,14.0,27.6,1.62,0.702,high
5.5,14.5,14.6,1.16,0.443,medium
-2.6,13.5,49.2,2.15,0.679,medium
3.5,6.7,14.6,0.77,0.285,low
-3.2,3.4,22.0,0.83,0.255,low
12.6,11.6,5.2,0.74,0.34,medium
31.1,9.7,13.0,0.88,0.452,medium
10.4,14.6,2.4,0.8,0.364,medium
15.0,8.8,28.0,1.28,0.489,medium
25.4,6.8,37.6,1.47,0.578,medium
17.9,5.9,9.8,0.59,0.294,low
33.8,4.2,18.4,0.76,0.404,medium
34.0,5.3,0.8,0.29,0.279,low
-4.6,1.9,42.0,1.36,0.389,medium
30.0,6.9,39.0,1.52,0.613,medium
15.7,0.7,3.2,0.13,0.13,low
39.5,3.7,18.2,0.82,0.426,medium
16.7,14.9,47.8,2.18,0.779,high
39.4,6.5,19.6,1.0,0.49,medium
29.0,13.4,26.3,1.46,0.625,medium
6.2,14.3,17.8,1.25,0.469,medium
19.2,11.6,29.8,1.47,0.576,medium
39.6,19.2,48.9,2.52,0.98,high
33.6,0.4,49.9,1.52,0.597,medium
-0.6,14.8,38.7,1.9,0.624,medium
26.8,19.2,20.2,1.57,0.674,medium
10.6,17.2,24.7,1.6,0.602,medium
-4.7,3.4,17.8,0.7,0.213,low
13.2,6.5,49.3,1.8,0.616,medium
5.6,3.4,35.4,1.23,0.407,medium
31.8,12.0,22.4,1.27,0.578,medium
10.2,14.2,0.6,0.73,0.34,medium
32.2,6.3,26.0,1.1,0.502,medium
-5.0,10.8,49.2,2.02,0.617,medium
8.9,13.8,26.2,1.48,0.542,medium
5.9,8.4,9.1,0.69,0.282,low
5.5,17.1,1.1,0.89,0.379,medium
-1.9,15.4,17.7,1.3,0.453,medium
3.4,1.3,45.9,1.44,0.445,medium
20.0,12.4,49.8,2.11,0.763,high
8.1,4.7,47.3,1.65,0.543,medium
13.8,11.2,36.5,1.65,0.601,medium
12.0,19.1,27.9,1.79,0.671,medium
34.4,17.6,29.5,1.76,0.755,high
35.7,8.1,26.9,1.23,0.56,medium
17.2,5.8,35.4,1.35,0.504,medium
9.9,4.7,20.9,0.86,0.329,medium
-0.2,10.7,33.5,1.54,0.504,medium
37.9,2.3,6.1,0.36,0.288,low
-2.3,11.0,13.3,0.95,0.331,medium
8.4,0.0,41.8,1.25,0.408,medium
8.4,6.5,45.2,1.68,0.561,medium
9.4,4.4,27.0,1.03,0.372,medium
2.4,19.4,1.6,1.02,0.413,medium
30.2,14.5,46.3,2.11,0.819,high
0.5,7.0,35.1,1.4,0.45,medium
23.6,1.9,20.7,0.72,0.335,medium
0.6,10.3,29.9,1.41,0.47,medium
-1.8,4.3,21.5,0.86,0.274,low
35.9,10.7,23.3,1.25,0.58,medium
3.6,16.7,44.3,2.16,0.726,high
32.0,12.3,8.1,0.86,0.464,medium
19.5,12.7,5.2,0.79,0.392,medium
-1.5,10.8,0.1,0.54,0.219,low
38.0,18.5,15.7,1.46,0.678,medium
6.1,18.6,7.4,1.15,0.463,medium
33.7,10.3,11.0,0.84,0.458,medium
2.6,6.1,0.6,0.32,0.152,low
33.4,9.2,11.4,0.8,0.439,medium
-4.4,3.7,16.6,0.68,0.21,low
18.0,12.7,1.6,0.68,0.355,medium
29.6,10.0,30.4,1.41,0.597,medium
37.1,2.1,28.4,1.0,0.467,medium
35.9,4.0,4.9,0.36,0.298,low
31.9,9.6,29.8,1.37,0.594,medium
35.0,17.8,49.9,2.39,0.934,high
4.0,11.3,47.2,1.98,0.649,medium
7.8,13.6,0.1,0.68,0.314,medium
8.0,6.8,39.8,1.53,0.519,medium
12.0,11.4,17.7,1.1,0.439,medium
12.7,8.9,3.2,0.54,0.272,low
19.5,13.2,14.8,1.1,0.482,medium
2.2,1.0,16.1,0.53,0.184,low
26.1,9.9,26.2,1.28,0.544,medium
2.5,5.9,33.1,1.29,0.422,medium
9.0,6.5,37.5,1.45,0.499,medium
17.7,19.2,12.3,1.33,0.567,medium
30.8,3.7,16.1,0.67,0.363,medium
28.3,6.2,15.4,0.77,0.393,medium
24.0,10.2,18.1,1.05,0.472,medium
2.0,17.3,50.0,2.37,0.779,high
19.6,8.3,38.9,1.58,0.592,medium
-1.1,14.9,48.7,2.21,0.708,high
12.0,17.1,34.7,1.9,0.69,medium
13.6,6.2,20.3,0.92,0.369,medium
-3.2,7.9,19.5,0.98,0.32,medium
7.3,7.1,24.4,1.09,0.393,medium
38.0,16.7,20.8,1.52,0.686,medium
37.9,0.9,41.4,1.34,0.558,medium
10.9,6.2,23.3,1.01,0.382,medium
-3.1,13.6,14.8,1.12,0.389,medium
3.1,11.3,38.7,1.73,0.574,medium
12.6,8.7,42.7,1.72,0.601,medium
37.7,10.8,21.0,1.22,0.573,medium
1.4,4.0,33.4,1.2,0.383,medium
29.4,8.6,2.9,0.52,0.339,medium
-0.1,10.0,26.5,1.3,0.433,medium
39.2,18.0,2.2,1.05,0.562,medium
12.2,5.2,1.5,0.3,0.185,low
29.9,17.4,30.6,1.79,0.741,high
10.4,12.9,15.2,1.1,0.439,medium
23.2,0.4,37.1,1.13,0.442,medium
3.6,14.5,44.8,2.07,0.688,medium
1.6,0.7,7.0,0.24,0.099,low
37.2,19.9,36.2,2.12,0.871,high
36.3,17.5,25.7,1.67,0.732,high
34.9,5.9,5.6,0.46,0.334,medium
23.1,5.1,32.6,1.23,0.493,medium
31.4,7.6,30.5,1.3,0.561,medium
-1.9,7.1,25.8,1.13,0.363,medium
10.1,7.4,46.3,1.76,0.595,medium
9.1,6.4,26.1,1.1,0.401,medium
23.6,12.4,49.5,2.1,0.776,high
11.0,3.3,25.5,0.93,0.346,medium
1.7,16.9,5.8,1.02,0.398,medium
21.8,16.2,23.5,1.52,0.623,medium
31.6,9.5,9.1,0.75,0.418,medium
12.2,17.1,29.9,1.75,0.65,medium
1.0,4.9,34.7,1.29,0.41,medium
3.9,0.4,23.4,0.72,0.241,low
5.7,12.4,4.9,0.77,0.322,medium
8.5,9.2,23.4,1.16,0.429,medium
23.9,11.3,4.1,0.69,0.376,medium
22.0,18.0,34.1,1.92,0.746,high
26.3,19.4,39.5,2.16,0.838,high
11.3,12.7,48.1,2.08,0.716,high
32.1,15.3,7.4,0.99,0.516,medium
4.2,1.7,26.6,0.88,0.294,low
16.1,3.2,28.4,1.01,0.391,medium
31.0,14.7,46.1,2.12,0.825,high
3.1,8.6,31.4,1.37,0.461,medium
-0.1,8.9,7.3,0.66,0.25,low
34.8,6.2,21.8,0.96,0.475,medium
10.4,12.1,32.7,1.59,0.571,medium
25.8,3.7,35.0,1.24,0.5,medium
-3.9,12.5,43.2,1.92,0.603,medium
26.1,3.5,9.0,0.45,0.278,low
9.2,1.3,47.6,1.49,0.485,medium
-2.5,6.6,3.0,0.42,0.159,low
22.4,4.6,49.2,1.71,0.621,medium
5.8,17.8,42.9,2.18,0.745,high
12.4,1.1,33.0,1.04,0.373,medium
-1.4,3.5,36.7,1.28,0.389,medium
1.6,11.0,3.6,0.66,0.267,low
8.4,9.6,2.1,0.54,0.257,low
-1.0,0.9,5.1,0.2,0.076,low
36.0,0.1,4.4,0.16,0.221,low
-4.7,19.8,27.4,1.81,0.606,medium
16.8,13.2,10.8,0.98,0.436,medium
0.5,7.3,43.0,1.66,0.523,medium
8.8,9.4,22.3,1.14,0.425,medium
36.7,5.3,34.8,1.34,0.579,medium
2.3,6.9,32.6,1.32,0.435,medium
38.5,13.0,16.0,1.2,0.578,medium
4.3,17.7,12.2,1.25,0.478,medium
28.4,3.7,17.1,0.7,0.36,medium
19.6,16.8,39.8,2.03,0.761,high
34.8,2.4,29.3,1.0,0.467,medium
19.9,4.3,12.7,0.6,0.297,low
19.1,0.7,40.9,1.26,0.462,medium
3.8,2.8,2.7,0.22,0.113,low
2.5,18.3,35.0,1.96,0.673,medium
36.2,9.2,22.0,1.14,0.542,medium
9.8,1.6,36.6,1.18,0.402,medium
11.7,19.2,46.4,2.35,0.827,high
29.2,17.6,37.5,2.0,0.799,high
10.2,15.1,22.1,1.42,0.538,medium
37.8,18.7,7.5,1.22,0.611,medium
28.2,4.4,40.3,1.43,0.568,medium
21.9,16.7,23.0,1.52,0.628,medium
34.6,13.8,3.8,0.8,0.468,medium
-2.8,17.4,36.0,1.95,0.641,medium
6.6,15.9,14.6,1.23,0.474,medium
15.9,6.9,2.4,0.42,0.242,low
5.2,15.5,45.1,2.13,0.717,high
28.5,5.2,24.2,0.99,0.449,medium
36.4,6.6,14.0,0.78,0.427,medium
14.1,2.2,35.8,1.18,0.425,medium
10.4,18.7,44.3,2.26,0.794,high
38.3,5.8,0.0,0.36,0.306,medium
15.0,10.4,34.4,1.55,0.573,medium
17.0,7.8,38.4,1.54,0.566,medium
10.8,19.2,10.5,1.27,0.521,medium
35.9,6.7,24.5,1.09,0.514,medium
20.6,15.6,4.5,0.92,0.446,medium
29.3,17.1,37.3,1.97,0.789,high
31.5,8.7,42.4,1.71,0.682,medium
10.4,7.6,5.4,0.54,0.256,low
14.5,15.0,40.8,1.97,0.712,high
33.2,18.3,38.6,2.07,0.84,high
11.3,15.1,17.3,1.27,0.502,medium
30.7,4.5,34.5,1.26,0.532,medium
37.3,17.8,0.0,0.94,0.528,medium
23.0,7.8,46.6,1.79,0.662,medium
28.4,11.5,27.5,1.4,0.596,medium
31.2,16.6,31.0,1.76,0.735,high
33.0,3.8,33.2,1.19,0.518,medium
12.8,15.7,28.1,1.63,0.612,medium
-2.7,11.9,42.8,1.88,0.594,medium
13.1,17.9,30.5,1.81,0.675,medium
25.3,3.4,45.4,1.53,0.579,medium
15.3,8.4,29.1,1.29,0.492,medium
28.7,16.7,8.6,1.09,0.537,medium
11.1,0.4,45.7,1.39,0.461,medium
23.6,2.2,34.1,1.13,0.453,medium
3.4,19.8,35.0,2.04,0.706,high
28.7,5.6,49.3,1.76,0.669,medium
19.6,19.5,3.8,1.09,0.51,medium
4.2,3.7,21.4,0.83,0.289,low
8.1,7.2,12.0,0.72,0.294,low
28.7,15.1,31.5,1.7,0.699,medium
16.7,13.2,40.3,1.87,0.684,medium
4.7,11.6,48.3,2.03,0.668,medium
38.5,10.6,22.7,1.28,0.589,medium
27.2,16.9,39.3,2.02,0.792,high
38.1,4.7,45.9,1.67,0.669,medium
14.2,8.8,34.2,1.47,0.538,medium
16.4,3.1,12.1,0.52,0.254,low
35.4,11.9,30.4,1.52,0.66,medium
18.6,5.0,48.5,1.7,0.605,medium
26.8,6.7,49.4,1.82,0.682,medium
6.3,9.4,32.1,1.43,0.496,medium
15.1,0.5,44.3,1.35,0.469,medium
0.6,1.8,10.0,0.39,0.141,low
4.3,13.7,12.3,1.05,0.403,medium
-5.0,8.6,47.6,1.86,0.562,medium
-3.2,17.3,6.8,1.07,0.392,medium
39.0,13.9,9.6,1.06,0.544,medium
5.9,0.2,21.0,0.64,0.226,low
24.8,12.3,29.5,1.5,0.612,medium
32.8,1.9,30.2,1.0,0.456,medium
19.8,15.6,14.6,1.22,0.527,medium
1.9,19.8,46.0,2.37,0.792,high
27.8,10.6,45.8,1.9,0.73,high
22.0,13.7,19.6,1.27,0.543,medium
27.9,4.7,21.7,0.89,0.416,medium
29.6,8.8,35.1,1.49,0.614,medium
38.9,17.1,33.1,1.93,0.803,high
20.8,3.3,19.1,0.74,0.336,medium
10.4,5.3,20.7,0.89,0.341,medium
24.2,8.9,17.4,0.97,0.443,medium
-1.9,14.2,11.8,1.06,0.38,medium
35.4,7.5,22.9,1.07,0.513,medium
0.4,18.6,34.3,1.96,0.664,medium
9.8,1.9,37.1,1.21,0.412,medium
31.7,7.4,38.9,1.54,0.629,medium
21.9,14.2,18.7,1.27,0.544,medium
12.7,4.5,38.2,1.37,0.483,medium
16.3,13.1,0.3,0.66,0.344,medium
33.5,3.3,23.9,0.88,0.432,medium
10.3,1.1,39.7,1.25,0.421,medium
34.1,2.4,31.5,1.06,0.482,medium
-1.0,18.6,23.7,1.64,0.568,medium
30.0,11.0,32.2,1.52,0.633,medium
33.1,15.9,45.3,2.15,0.85,high
3.2,6.7,28.3,1.18,0.399,medium
14.4,11.9,40.0,1.8,0.647,medium
2.4,9.9,49.0,1.96,0.63,medium
26.8,18.9,35.3,2.0,0.795,high
19.1,15.0,28.7,1.61,0.631,medium
23.6,14.6,1.9,0.79,0.419,medium
3.8,0.9,18.7,0.61,0.211,low
4.5,11.0,28.3,1.4,0.487,medium
-3.1,9.3,39.9,1.66,0.518,medium
9.5,18.6,21.9,1.59,0.6,medium
20.2,5.1,48.0,1.69,0.61,medium
33.6,5.4,13.6,0.68,0.386,medium
25.0,8.2,37.2,1.53,0.6,medium
14.6,4.9,21.0,0.88,0.355,medium
37.9,2.6,24.3,0.92,0.447,medium
27.4,17.1,40.1,2.06,0.804,high
36.9,11.2,14.8,1.04,0.524,medium
18.7,17.2,4.8,1.0,0.47,medium
6.7,16.6,26.0,1.61,0.584,medium
-2.6,5.6,26.4,1.07,0.337,medium
27.7,11.0,39.9,1.75,0.688,medium
0.5,1.7,48.4,1.54,0.462,medium
8.6,18.3,2.8,1.0,0.43,medium
19.0,8.1,29.6,1.29,0.507,medium
20.4,7.9,34.1,1.42,0.548,medium
22.0,6.1,49.3,1.78,0.648,medium
2.5,9.2,47.1,1.87,0.602,medium
12.1,5.0,35.6,1.32,0.468,medium
22.8,7.5,26.1,1.16,0.483,medium
38.6,16.0,8.1,1.12,0.57,medium
27.7,16.7,19.2,1.41,0.622,medium
36.5,6.1,29.3,1.21,0.547,medium
29.3,9.4,36.3,1.56,0.634,medium
21.6,17.5,31.8,1.83,0.716,high
3.6,1.1,35.7,1.13,0.357,medium
25.0,17.8,21.5,1.54,0.651,medium
23.1,4.4,36.4,1.31,0.512,medium
22.1,13.6,7.2,0.9,0.438,medium
17.0,11.7,8.1,0.83,0.386,medium
18.8,11.1,8.1,0.8,0.383,medium
10.0,17.2,44.5,2.19,0.765,high
18.4,2.0,3.8,0.21,0.171,low
3.9,6.9,40.1,1.55,0.506,medium
31.2,10.8,11.7,0.89,0.462,medium
3.4,16.2,23.4,1.51,0.54,medium
-1.2,4.3,45.8,1.59,0.481,medium
14.6,16.1,29.3,1.68,0.637,medium
24.6,8.0,10.5,0.72,0.37,medium
14.7,3.8,14.2,0.62,0.277,low
7.5,15.2,46.0,2.14,0.729,high
20.1,1.8,21.4,0.73,0.323,medium
10.6,10.3,29.3,1.39,0.509,medium
37.0,1.3,23.0,0.8,0.406,medium
36.5,7.1,18.9,0.95,0.478,medium
17.6,12.0,11.2,0.94,0.421,medium
9.8,11.1,34.3,1.58,0.563,medium
28.2,8.1,35.9,1.48,0.601,medium
-3.3,8.6,13.7,0.84,0.284,low
16.4,4.5,39.5,1.41,0.51,medium
10.1,9.1,42.7,1.74,0.597,medium
36.4,19.1,46.0,2.36,0.934,high
-4.5,17.0,8.1,1.09,0.391,medium
19.9,2.9,15.2,0.6,0.291,low
28.3,0.6,43.0,1.32,0.519,medium
16.8,18.7,9.9,1.23,0.533,medium
-1.2,10.5,0.2,0.53,0.216,low
38.8,10.8,43.5,1.92,0.769,high
18.3,15.6,16.3,1.27,0.535,medium
22.6,6.3,20.7,0.94,0.414,medium
5.6,9.6,22.3,1.15,0.415,medium
16.8,19.4,42.4,2.24,0.82,high
14.3,13.4,16.9,1.18,0.481,medium
-1.6,3.1,44.6,1.49,0.446,medium
-0.2,2.7,30.8,1.06,0.329,medium
32.7,4.1,26.4,1.0,0.465,medium
5.8,15.3,16.3,1.25,0.473,medium
3.8,5.9,12.2,0.66,0.251,low
17.7,0.4,31.2,0.96,0.369,medium
29.6,18.9,22.3,1.61,0.698,medium
-2.2,3.4,45.5,1.54,0.458,medium
21.0,0.2,24.6,0.75,0.324,medium
0.4,4.7,25.6,1.0,0.326,medium
-3.4,4.7,20.8,0.86,0.269,low
-2.6,8.4,39.5,1.6,0.5,medium
32.5,18.4,21.2,1.56,0.693,medium
0.3,17.6,13.5,1.28,0.469,medium
-3.0,9.1,43.1,1.75,0.542,medium
14.7,8.2,29.8,1.3,0.491,medium
33.0,11.1,29.6,1.44,0.626,medium
6.8,4.9,30.5,1.16,0.4,medium
14.0,1.0,35.9,1.13,0.403,medium
-3.2,18.8,15.7,1.41,0.495,medium
15.2,3.7,1.7,0.24,0.172,low
21.0,4.0,40.5,1.41,0.529,medium
20.7,9.4,6.4,0.66,0.344,medium
10.0,9.8,36.1,1.57,0.554,medium
9.2,0.4,4.1,0.14,0.103,low
-0.2,3.0,18.8,0.71,0.234,low
11.5,7.6,3.2,0.48,0.243,low
-0.5,13.7,26.1,1.47,0.498,medium
29.5,4.6,32.7,1.21,0.513,medium
38.5,8.5,8.6,0.75,0.43,medium
38.7,11.1,18.6,1.19,0.565,medium
33.9,17.8,46.5,2.28,0.9,high
22.0,6.5,22.1,0.99,0.427,medium
26.5,2.7,40.1,1.34,0.526,medium
7.8,9.8,46.4,1.88,0.631,medium
23.4,14.9,48.7,2.21,0.817,high
15.5,2.2,44.9,1.46,0.508,medium
16.7,8.5,15.9,0.9,0.389,medium
29.1,0.4,48.1,1.46,0.561,medium
